word,gender,irregular,pluralia_tantum
Topiris_Topiridis,f,fa,fa
Corpilli_Corpillorum,m,fa,tr
carbunica_carbunicae,f,fa,fa
Matho_Mathonis,m,fa,fa
pescia_pesciorum,n,fa,tr
Hadrianopolis_Hadrianopolis,f,fa,fa
Rupilius_Rupilii,m,fa,fa
funeraticium_funeraticii,n,fa,fa
funeralia_funeralium,n,fa,tr
funerarius_funerarii,m,fa,fa
Doriscus_Dorisci,m,fa,fa
Compsatus_Compsati,m,fa,fa
Bergule_Bergules,f,fa,fa
Haleti_Haletorum,m,fa,tr
Proculus_Proculi,m,fa,fa
Sadame_Sadames,f,fa,fa
Ovinius_Ovinii,m,fa,fa
Busa_Busae,f,fa,fa
cymbium_cymbii,n,fa,fa
praefica_praeficae,f,fa,fa
Orosines_Orosinae,m,fa,fa
Panysus_Panysi,m,fa,fa
Erginus_Ergini,m,fa,fa
Dolonci_Doloncorum,m,fa,tr
Develtus_Develti,m,fa,fa
Pescennius_Pescennii,m,fa,fa
Maso_Masonis,m,fa,fa
Radosclavus_Radosclavi,m,fa,fa
Radoslavus_Radoslavi,m,fa,fa
Pribislavus_Pribislavi,m,fa,fa
Wissisclaus_Wissisclai,m,fa,fa
Vuissasclavus_Vuissasclavi,m,fa,fa
Brenamir_Brenamiri,m,fa,fa
Brannimerus_Brannimeri,m,fa,fa
Branimirus_Branimiri,m,fa,fa
Dirsisclaus_Dirsisclai,m,fa,fa
Dobrosclavus_Dobrosclavi,m,fa,fa
Diudituslaus_Diudituslai,m,fa,fa
Branimerus_Branimeri,m,fa,fa
Cresimirus_Cresimiri,m,fa,fa
Domagous_Domagoi,m,fa,fa
Dommagous_Dommagoi,m,fa,fa
Domogous_Domogoi,m,fa,fa
Ladasclavus_Ladasclavi,m,fa,fa
Goyslauus_Goyslaui,m,fa,fa
Muntimerus_Muntimeri,m,fa,fa
Budimiro_Budimirinis,m,fa,fa
Terpimerus_Terpimeri,m,fa,fa
Woiiomyr_Woiiomyri,m,fa,fa
satyra_satyrae,f,fa,fa
Scaugdae_Scaugdarum,m,fa,tr
Stryme_Strymes,f,fa,fa
Clariae_Clariarum,m,fa,tr
Cabyle_Cabyles,f,fa,fa
Sialetae_Sialetarum,m,fa,tr
Moriseni_Morisenorum,m,fa,tr
siagones_siagonum,m,fa,tr
Cerco_Cerconis,m,fa,fa
Pupius_Pupii,m,fa,fa
Zyras_Zyrae,m,fa,fa
Istropolis_Istropolis,f,fa,fa
Tomis_Tomis,f,fa,fa
Serrhium_Serrhii,n,fa,fa
Zygere_Zygeres,f,fa,fa
Caepio_Caepionis,m,fa,fa
surena_surenae,f,fa,fa
Rhocobae_Rhocobarum,f,fa,tr
Odessus_Odessi,f,fa,fa
Bathynias_Bathyniae,m,fa,fa
Edoni_Edonorum,m,fa,tr
Athyras_Athyrae,m,fa,fa
Munatius_Munatii,m,fa,fa
plangus_plangi,m,fa,fa
Tamphilus_Tamphili,m,fa,fa
Pennus_Penni,m,fa,fa
Bargus_Bargi,m,fa,fa
Syrmus_Syrmi,m,fa,fa
Scheria_Scheriae,f,fa,fa
Corcyra_Corcyrae,f,fa,fa
Phalacrum_Phalacri,n,fa,fa
Decula_Deculae,m,fa,fa
Vatia_Vatiae,m,fa,fa
Nasidius_Nasidii,m,fa,fa
Othronos_Othroni,f,fa,fa
Taphiae_Taphiarum,f,fa,tr
Malthace_Malthaces,f,fa,fa
Carnus_Carni,m,fa,fa
Tanis_Tanis,f,fa,fa
Cornutus_Cornuti,m,fa,fa
Merenda_Merendae,m,fa,fa
Stertinius_Stertinii,m,fa,fa
voracitas_voracitatis,f,fa,fa
Istone_Istones,f,fa,fa
Oxia_Oxiae,f,fa,fa
voratrix_voratricis,f,fa,fa
Cotonis_Cotonidis,f,fa,fa
Prinoessa_Prinoessae,f,fa,fa
voratrina_voratrinae,f,fa,fa
Nystrus_Nystri,m,fa,fa
Sertorius_Sertorii,m,fa,fa
Zacynthus_Zacynthi,f,fa,fa
Crocyle_Crocyles,f,fa,fa
Cephallenia_Cephalleniae,f,fa,fa
Dulichium_Dulichii,n,fa,fa
Tettius_Tettii,m,fa,fa
procuratrix_procuratricis,f,fa,fa
conjux_conjugis,mf,fa,fa
Laodicea_Laodiceae,f,fa,fa
Arine_Arines,f,fa,fa
Letoia_Letoiae,f,fa,fa
Strophades_Strophadum,f,fa,tr
Thyrides_Thyridum,f,fa,tr
Mallius_Mallii,m,fa,fa
Lasia_Lasiae,f,fa,fa
Calauria_Calauriae,f,fa,fa
Belbina_Belbinae,f,fa,fa
Aristerae_Aristerarum,f,fa,tr
Autronius_Autronii,m,fa,fa
Caeciae_Caeciarum,f,fa,tr
Adendros_Adendri,f,fa,fa
Eleusa_Eleusae,f,fa,fa
fluta_flutae,f,fa,fa
Craugiae_Craugiarum,f,fa,tr
Croata_Croatae,m,fa,fa
Selacosa_Selacosae,f,fa,fa
Arellius_Arellii,m,fa,fa
Phalasarna_Phalasarnae,f,fa,fa
Samonium_Samonii,n,fa,fa
Pantomatrium_Pantomatrii,n,fa,fa
Cisamus_Cisami,m,fa,fa
Rhithymna_Rhithymnae,f,fa,fa
Saleius_Saleii,m,fa,fa
Amphimalla_Amphimallae,f,fa,fa
Hierapytna_Hierapytnae,f,fa,fa
Amnisus_Amnisi,m,fa,fa
Matium_Matii,n,fa,fa
Sittius_Sittii,m,fa,fa
Grammium_Grammii,n,fa,fa
Lebena_Lebenae,f,fa,fa
Gortyna_Gortynae,f,fa,fa
Myrina_Myrinae,f,fa,fa
octavius_octavii,m,fa,fa
octarius_octarii,m,fa,fa
Eretria_Eretriae,f,fa,fa
Volubilis_Volubilis,f,fa,fa
Elyrus_Elyri,f,fa,fa
Lyctus_Lycti,f,fa,fa
Lycastus_Lycasti,f,fa,fa
Tylissus_Tylissi,f,fa,fa
Apronius_Apronii,m,fa,fa
apruco_apruconis,f,fa,fa
Matalia_Mataliae,f,fa,fa
Inachorium_Inachorii,n,fa,fa
Rhytium_Rhytii,n,fa,fa
Turpilius_Turpilii,m,fa,fa
Hippocoronium_Hippocoronii,n,fa,fa
Praesus_Praesi,f,fa,fa
Sybrita_Sybritae,f,fa,fa
Marathusa_Marathusae,f,fa,fa
Polyrrhenia_Polyrrheniae,f,fa,fa
Eleutherna_Eleuthernae,f,fa,fa
Osmida_Osmidae,f,fa,fa
Aquilius_Aquilii,m,fa,fa
Dicte_Dictes,f,fa,fa
Pyranthus_Pyranthi,m,fa,fa
Cantanus_Cantani,m,fa,fa
Cadistus_Cadisti,m,fa,fa
barinulae_barinularum,m,fa,tr
Arrius_Arrii,m,fa,fa
Hippodamia_Hippodamiae,f,fa,fa
Dulopolis_Dulopolis,f,fa,fa
Itanum_Itani,n,fa,fa
Rhaucus_Rhauci,m,fa,fa
Inatus_Inati,m,fa,fa
Polichna_Polichnae,f,fa,fa
Blossius_Blossii,m,fa,fa
Budroae_Budroarum,f,fa,tr
Stelae_Stelarum,f,fa,tr
Onysia_Onysiae,f,fa,fa
Phaestum_Phaesti,n,fa,fa
calamatus_calamati,m,fa,fa
Carvilius_Carvilii,m,fa,fa
obryzum_obryzi,n,fa,fa
Harmedon_Harmedonis,m,fa,fa
Corese_Coreses,f,fa,fa
Gaudos_Gaudi,f,fa,fa
Lichades_Lichadum,f,fa,tr
Phocasia_Phocasiae,f,fa,fa
Digitius_Digitii,m,fa,fa
digma_digmatis,n,fa,fa
seru_serus,n,fa,fa
Iulis_Iulidis,f,fa,fa
Psyttalia_Psyttaliae,f,fa,fa
Carthaea_Carthaeae,f,fa,fa
Metilius_Metilii,m,fa,fa
Nabis_Nabidis,m,fa,fa
Porthmus_Porthmi,m,fa,fa
Budorus_Budori,m,fa,fa
Cerinthus_Cerinthi,f,fa,fa
Oreus_Orei,f,fa,fa
Aedepsus_Aedepsi,f,fa,fa
Mummius_Mummii,m,fa,fa
scolopax_scolopacis,f,fa,fa
Lelantus_Lelanti,m,fa,fa
Dystus_Dysti,m,fa,fa
Carystus_Carysti,f,fa,fa
Telethrius_Telethrii,m,fa,fa
corroboramentum_corroboramenti,n,fa,fa
Rubellius_Rubellii,m,fa,fa
Ledo_Ledonis,m,fa,fa
Arcas_Arcadis,m,fa,fa
Arca_Arcae,f,fa,fa
gracula_graculae,f,fa,fa
Myrtos_Myrti,f,fa,fa
Tenos_Teni,f,fa,fa
Myconos_Myconi,f,fa,fa
Siphnos_Siphni,f,fa,fa
Sinnius_Sinnii,m,fa,fa
aciarium_aciarii,n,fa,fa
noctifer_noctiferi,m,fa,fa
Dimastus_Dimasti,m,fa,fa
Cythnos_Cythni,f,fa,fa
Prepesinthos_Prepesinthi,f,fa,fa
Seriphus_Seriphi,f,fa,fa
Calavius_Calavii,m,fa,fa
Cynthus_Cynthi,m,fa,fa
Syros_Syri,f,fa,fa
Phacusa_Phacusae,f,fa,fa
Nicasia_Nicasiae,f,fa,fa
Erucius_Erucii,m,fa,fa
Ascalon_Ascalonis,f,fa,fa
Astyages_Astyagis,m,fa,fa
Zilia_Ziliae,f,fa,fa
lethum_lethi,n,fa,fa
Gallienus_Gallieni,m,fa,fa
Syrnos_Syrni,f,fa,fa
Scyros_Scyri,f,fa,fa
Gyaros_Gyari,f,fa,fa
Telos_Teli,f,fa,fa
Sauga_Saugae,m,fa,fa
Donusa_Donusae,f,fa,fa
Corassiae_Corassiarum,f,fa,tr
Sicinos_Sicini,f,fa,fa
Lebinthos_Lebinthi,f,fa,fa
albuelis_albuelis,f,fa,fa
Albucius_Albucii,m,fa,fa
Burrienus_Burrieni,m,fa,fa
Cimolus_Cimoli,f,fa,fa
Cinara_Cinarae,f,fa,fa
Fadius_Fadii,m,fa,fa
Gessius_Gessii,m,fa,fa
Astypalaea_Astypalaeae,f,fa,fa
Lamse_Lamses,f,fa,fa
capitina_capitinae,f,fa,fa
Anaphe_Anaphes,f,fa,fa
Azibintha_Azibinthae,f,fa,fa
Atragia_Atragiae,f,fa,fa
Hippuris_Hippuridis,f,fa,fa
Thetaedia_Thetaediae,f,fa,fa
Nisyrus_Nisyri,f,fa,fa
Cicynethus_Cicynethi,f,fa,fa
Carpathus_Carpathi,f,fa,fa
Calymna_Calymnae,f,fa,fa
amicinus_amicini,m,fa,fa
Solimnia_Solimniae,f,fa,fa
Scandila_Scandilae,f,fa,fa
Sciathus_Sciathi,f,fa,fa
Eudemia_Eudemiae,f,fa,fa
Peparethus_Peparethi,f,fa,fa
Azotus_Azoti,f,fa,fa
zuccarum_zuccari,n,fa,fa
ignia_igniorum,n,fa,tr
Mastusia_Mastusiae,f,fa,fa
Samothracia_Samothraciae,f,fa,fa
Halonnesus_Halonnesi,f,fa,fa
adipositas_adipositatis,f,fa,fa
Pelendos_Pelendi,f,fa,fa
Ascapos_Ascapi,f,fa,fa
Cissyros_Cissyri,f,fa,fa
Lamponia_Lamponiae,f,fa,fa
Gethone_Gethones,f,fa,fa
Gobryas_Gobryae,m,fa,fa
aptra_aptrorum,n,fa,tr
Charbrusa_Charbrusae,f,fa,fa
Diethusa_Diethusae,f,fa,fa
Calathusa_Calathusae,f,fa,fa
Neriphus_Neriphi,f,fa,fa
Pateria_Pateriae,f,fa,fa
Cuspius_Cuspii,m,fa,fa
Musonius_Musonii,m,fa,fa
Ventidius_Ventidii,m,fa,fa
Artorius_Artorii,m,fa,fa
Remmius_Remmii,m,fa,fa
ballaena_ballaenae,f,fa,fa
Hypanis_Hypanis,m,fa,fa
Borysthenes_Borysthenis,m,fa,fa
Panticapes_Panticapae,m,fa,fa
Rauraci_Rauracorum,m,fa,tr
Tyras_Tyrae,m,fa,fa
Caesonius_Caesonii,m,fa,fa
Caetronius_Caetronii,m,fa,fa
Halmyris_Halmyridis,f,fa,fa
Exampaeus_Exampaei,m,fa,fa
Rhoxolani_Rhoxolanorum,m,fa,tr
Peuce_Peuces,f,fa,fa
Hamaxobii_Hamaxobiorum,m,fa,tr
Cremniscos_Cremnisci,f,fa,fa
Iazyges_Iazygum,m,fa,tr
Axiaces_Axiacae,m,fa,fa
Crobyzi_Crobyzorum,m,fa,tr
Calycadnus_Calycadni,m,fa,fa
Digentia_Digentiae,f,fa,fa
Veragri_Veragrorum,m,fa,tr
Ordesus_Ordesi,m,fa,fa
Siraci_Siracorum,m,fa,tr
Pyretus_Pyreti,m,fa,fa
Pacyris_Pacyridis,m,fa,fa
Orgocyni_Orgocynorum,m,fa,tr
Buces_Bucis,m,fa,fa
Tamyraca_Tamyracae,f,fa,fa
Carcina_Carcinae,f,fa,fa
Gerrhus_Gerrhi,m,fa,fa
Iluratum_Ilurati,n,fa,fa
Cytae_Cytarum,f,fa,tr
Hermisium_Hermisii,n,fa,fa
Taphrae_Taphrarum,f,fa,tr
Osias_Osiae,m,fa,fa
Neuri_Neurorum,m,fa,tr
Geloni_Gelonorum,m,fa,tr
Axiopolis_Axiopolis,f,fa,fa
Thyssagetae_Thyssagetarum,m,fa,tr
Sucidava_Sucidavae,f,fa,fa
Serdica_Serdicae,f,fa,fa
Durostorum_Durostori,n,fa,fa
Aeningia_Aeningiae,f,fa,fa
Rusbeas_Rusbeae,m,fa,fa
Hilleviones_Hillevionum,m,fa,tr
Venedi_Venedorum,m,fa,tr
Hirri_Hirrorum,m,fa,tr
Latris_Latris,f,fa,fa
Sciri_Scirorum,m,fa,tr
Tastris_Tastris,f,fa,fa
Burcana_Burcanae,f,fa,fa
Cimbri_Cimbrorum,m,fa,tr
pagensis_pagensis,m,fa,fa
Carthaginensis_Carthaginensis,mf,fa,fa
Galindae_Galindarum,m,fa,tr
Gythones_Gythonum,m,fa,tr
Stavani_Stavanorum,m,fa,tr
Varini_Varinorum,m,fa,tr
gullioca_gulliocae,f,fa,fa
Vinicius_Vinicii,m,fa,fa
Gratidius_Gratidii,m,fa,fa
Charini_Charinorum,m,fa,tr
Istaevones_Istaevonum,m,fa,tr
Ingaevones_Ingaevonum,m,fa,tr
Hermunduri_Hermundurorum,m,fa,tr
Silingae_Silingarum,m,fa,tr
Chatti_Chattorum,m,fa,tr
sillybus_sillybi,m,fa,fa
Olubria_Olubriae,f,fa,fa
articulatio_articulationis,f,fa,fa
Guthalus_Guthali,m,fa,fa
Amisia_Amisiae,f,fa,fa
Chauci_Chaucorum,m,fa,tr
Batavi_Batavorum,m,fa,tr
Peucini_Peucinorum,m,fa,tr
archivum_archivi,n,fa,fa
Lazi_Lazorum,m,fa,tr
Sturii_Sturiorum,m,fa,tr
Bructeri_Bructerorum,m,fa,tr
Frisii_Frisiorum,m,fa,tr
Marsaci_Marsacorum,m,fa,tr
Verrius_Verrii,m,fa,fa
capsaces_capsacae,m,fa,fa
certificatum_certificati,n,fa,fa
praemonitor_praemonitoris,m,fa,fa
Bagacum_Bagaci,n,fa,fa
Gesoriacum_Gesoriaci,n,fa,fa
Silures_Silurum,m,fa,tr
Morini_Morinorum,m,fa,tr
Taruenna_Taruennae,f,fa,fa
hebria_hebriae,f,fa,fa
Hebudes_Hebudum,f,fa,tr
Riginia_Riginiae,f,fa,fa
Axanthos_Axanthi,f,fa,fa
Monapia_Monapiae,f,fa,fa
Andium_Andii,n,fa,fa
Dumna_Dumnae,f,fa,fa
Durovernum_Duroverni,n,fa,fa
Dumnonii_Dumnoniorum,m,fa,tr
Trebellius_Trebellii,m,fa,fa
Dubris_Dubris,m,fa,fa
Durnovaria_Durnovariae,f,fa,fa
armamaxa_armamaxae,f,fa,fa
artolaganus_artolagani,m,fa,fa
Isaca_Isacae,f,fa,fa
Demetae_Demetarum,m,fa,tr
Dobuni_Dobunorum,m,fa,tr
Venta_Ventae,f,fa,fa
Vespasius_Vespasii,m,fa,fa
barta_bartae,f,fa,fa
Clausentum_Clausenti,n,fa,fa
Magiovintum_Magiovinti,n,fa,fa
Brannodunum_Brannoduni,n,fa,fa
Bravinnium_Bravinnii,n,fa,fa
Moridunum_Moriduni,n,fa,fa
mafors_mafortis,m,fa,fa
Titinius_Titinii,m,fa,fa
Thorius_Thorii,m,fa,fa
Otadini_Otadinorum,m,fa,tr
Bodotria_Bodotriae,f,fa,fa
Selgovae_Selgovarum,m,fa,tr
Epidii_Epidiorum,m,fa,tr
Ordovices_Ordovicum,m,fa,tr
Vindobala_Vindobalae,f,fa,fa
horia_horiae,f,fa,fa
catascopium_catascopii,n,fa,fa
prosumia_prosumiae,f,fa,fa
Subura_Suburae,f,fa,fa
Nodutus_Noduti,m,fa,fa
Texuandri_Texuandrorum,m,fa,tr
Samarobriva_Samarobrivae,f,fa,fa
Cebenna_Cebennae,f,fa,fa
Calidius_Calidii,m,fa,fa
Finnus_Finni,m,fa,fa
Fennus_Fenni,m,fa,fa
Bellovaci_Bellovacorum,m,fa,tr
Catoslugi_Catoslugorum,m,fa,tr
catumeum_catumei,n,fa,fa
Nemetacum_Nemetaci,n,fa,fa
Caesaromagus_Caesaromagi,m,fa,fa
Babullius_Babullii,m,fa,fa
Mettius_Mettii,m,fa,fa
Sabis_Sabis,m,fa,fa
Camaracum_Camaraci,n,fa,fa
Veromandui_Veromanduorum,m,fa,tr
Turnacum_Turnaci,n,fa,fa
Saravus_Saravi,m,fa,fa
saphon_saphonis,m,fa,fa
Matrona_Matronae,mf,fa,fa
Tutia_Tutiae,m,fa,fa
Silvanectes_Silvanectum,m,fa,tr
Rura_Rurae,f,fa,fa
Suessiones_Suessionum,m,fa,tr
Tungri_Tungrorum,m,fa,tr
Sunuci_Sunucorum,m,fa,tr
Aduatuca_Aduatucae,f,fa,fa
Rigomagus_Rigomagi,m,fa,fa
Aroanius_Aroanii,m,fa,fa
aulax_aulacis,f,fa,fa
Lingones_Lingonum,m,fa,tr
Mediomatrici_Mediomatricorum,m,fa,tr
Treveri_Treverorum,m,fa,tr
Cantium_Cantii,n,fa,fa
Triboci_Tribocorum,m,fa,tr
Vangiones_Vangionum,m,fa,tr
Reudigni_Reudignorum,m,fa,tr
Ubii_Ubiorum,m,fa,tr
Mederiacum_Mederiaci,n,fa,fa
carotides_carotidum,f,fa,tr
Paemani_Paemanorum,m,fa,tr
Condrusi_Condrusorum,m,fa,tr
Ecetra_Ecetrae,f,fa,fa
Divodurum_Divoduri,n,fa,fa
Durocortorum_Durocortori,n,fa,fa
Caepasius_Caepasii,m,fa,fa
Paconius_Paconii,m,fa,fa
Caeroesi_Caeroesorum,m,fa,tr
Curmiliaca_Curmiliacae,f,fa,fa
Leuci_Leucorum,m,fa,tr
Curidius_Curidii,m,fa,fa
Nasium_Nasii,n,fa,fa
Virodunum_Viroduni,n,fa,fa
Duvius_Duvii,m,fa,fa
Verbinum_Verbini,n,fa,fa
Catalauni_Catalaunorum,m,fa,tr
Curtilius_Curtilii,m,fa,fa
Andematunnum_Andematunni,n,fa,fa
Solimariaca_Solimariacae,f,fa,fa
Segessera_Segesserae,f,fa,fa
liaculum_liaculi,n,fa,fa
Carantonus_Carantoni,m,fa,fa
Aventicum_Aventici,n,fa,fa
Vitodurum_Vitoduri,n,fa,fa
Salodurum_Saloduri,n,fa,fa
Vitrasius_Vitrasii,m,fa,fa
Turicum_Turici,n,fa,fa
Minnodunum_Minnoduni,n,fa,fa
Caletes_Caletum,m,fa,tr
Osismi_Osismorum,m,fa,tr
Veliocasses_Veliocassum,m,fa,tr
Lexovii_Lexoviorum,m,fa,tr
Statorius_Statorii,m,fa,fa
Vestricius_Vestricii,m,fa,fa
corculum_corculi,n,fa,fa
Namnetes_Namnetum,m,fa,tr
Meldi_Meldorum,m,fa,tr
Liger_Ligeris,m,fa,fa
aedon_aedonis,f,fa,fa
Parisii_Parisiorum,m,fa,tr
Viducasses_Viducassium,m,fa,tr
Tricasses_Tricassum,m,fa,tr
Unelli_Unellorum,m,fa,tr
Baiocasses_Baiocassium,m,fa,tr
murilegus_murilegi,m,fa,fa
Dorylaeum_Dorylaei,n,fa,fa
Curiosolites_Curiosolitum,m,fa,tr
Diablinti_Diablintorum,m,fa,tr
Turones_Turonum,m,fa,tr
Redones_Redonum,m,fa,tr
Segusiavi_Segusiavorum,m,fa,tr
Desuviates_Desuviatum,m,fa,tr
Amanus_Amani,m,fa,fa
Apamea_Apameae,f,fa,fa
Attalia_Attaliae,f,fa,fa
Icauna_Icaunae,f,fa,fa
Juliobona_Juliobonae,f,fa,fa
Carocotinum_Carocotini,n,fa,fa
Vigenna_Vigennae,m,fa,fa
Rotomagus_Rotomagi,f,fa,fa
Mandubii_Mandubiorum,m,fa,tr
Ceutrones_Ceutronum,m,fa,tr
Breviodurum_Brevioduri,n,fa,fa
Augustodurum_Augustoduri,n,fa,fa
Calagum_Calagi,n,fa,fa
Iatinum_Iatini,n,fa,fa
pyctes_pyctae,m,fa,fa
pycta_pyctae,m,fa,fa
pulpus_pulpi,m,fa,fa
maialis_maialis,m,fa,fa
Augustobona_Augustobonae,f,fa,fa
Autesiodurum_Autesioduri,n,fa,fa
Autricum_Autrici,n,fa,fa
Eburobriga_Eburobrigae,f,fa,fa
Herius_Herii,m,fa,fa
Tinurtium_Tinurtii,n,fa,fa
Cabillonum_Cabilloni,n,fa,fa
Rodumna_Rodumnae,f,fa,fa
Crociatonum_Crociatoni,n,fa,fa
Tinnetio_Tinnetionis,f,fa,fa
Reganus_Regani,m,fa,fa
Guntia_Guntiae,f,fa,fa
Scupi_Scuporum,m,fa,tr
Campodunum_Campoduni,n,fa,fa
Coriallum_Corialli,n,fa,fa
Legedia_Legediae,f,fa,fa
Suindinum_Suindini,n,fa,fa
Granua_Granuae,f,fa,fa
Dindari_Dindarorum,m,fa,tr
Noviodunum_Novioduni,n,fa,fa
Novius_Novii,m,fa,fa
Bylazora_Bylazorae,f,fa,fa
Vagoritum_Vagoriti,n,fa,fa
Melodunum_Meloduni,n,fa,fa
Sipia_Sipiae,f,fa,fa
Dariorigum_Dariorigi,n,fa,fa
Durocasses_Durocassium,f,fa,tr
Vindilis_Vindilis,f,fa,fa
Uxantis_Uxantis,f,fa,fa
Vorganium_Vorganii,n,fa,fa
Gesocribate_Gesocribates,f,fa,fa
geseoreta_geseoretae,f,fa,fa
Gerulata_Gerulatorum,n,fa,tr
Sulis_Sulis,f,fa,fa
Juliomagus_Juliomagi,m,fa,fa
Caesarodunum_Caesaroduni,n,fa,fa
Combaristum_Combaristi,n,fa,fa
Condivincum_Condivinci,n,fa,fa
Robrica_Robricae,f,fa,fa
Tasciaca_Tasciacae,f,fa,fa
cholesterolum_cholesteroli,n,fa,fa
Brivodurum_Brivoduri,n,fa,fa
Genabum_Genabi,n,fa,fa
Massava_Massavae,f,fa,fa
Nevirnum_Nevirni,n,fa,fa
pharus_phari,m,fa,fa
Decetia_Decetiae,f,fa,fa
Telonnum_Telonni,n,fa,fa
Urbate_Urbates,f,fa,fa
Icidmagus_Icidmagi,m,fa,fa
Pocrinium_Pocrinii,n,fa,fa
Naparis_Naparis,m,fa,fa
Niconium_Niconii,n,fa,fa
Teurisci_Teuriscorum,m,fa,tr
Liparis_Liparis,m,fa,fa
domiporta_domiportae,f,fa,fa
Pictones_Pictonum,m,fa,tr
Santones_Santonum,m,fa,tr
Convenae_Convenarum,m,fa,tr
Belendi_Belendorum,m,fa,tr
Venami_Venamorum,m,fa,tr
Tarbelli_Tarbellorum,m,fa,tr
Monesi_Monesorum,m,fa,tr
Cocosates_Cocosatum,m,fa,tr
Bigerri_Bigerrorum,m,fa,tr
Onobrisates_Onobrisatum,m,fa,tr
Oscidates_Oscidatum,m,fa,tr
Sybillates_Sybillatum,m,fa,tr
Bercorates_Bercoratum,m,fa,tr
Lais_Laidos,f,fa,fa
Vassei_Vasseorum,m,fa,tr
Lassunni_Lassunnorum,m,fa,tr
Consoranni_Consorannorum,m,fa,tr
Pinpedunni_Pinpedunnorum,m,fa,tr
Selambina_Selambinae,f,fa,fa
Lucceius_Lucceii,m,fa,fa
Racilius_Racilii,m,fa,fa
Vatinius_Vatinii,m,fa,fa
scutifer_scutiferi,m,fa,fa
banderia_banderiae,f,fa,fa
Tarusates_Tarusatum,m,fa,tr
Sotiates_Sotiatum,m,fa,tr
Vellates_Vellatum,m,fa,tr
Sennates_Sennatum,m,fa,tr
lacuturris_lacuturris,m,fa,fa
Succasses_Succassium,m,fa,tr
Sitomagus_Sitomagi,m,fa,fa
Traens_Traentos,m,fa,fa
Vedra_Vedrae,f,fa,fa
Lametus_Lameti,m,fa,fa
Secerrae_Secerrarum,f,fa,tr
Lemovices_Lemovicum,m,fa,tr
Gabali_Gabalorum,m,fa,tr
diverbium_diverbii,n,fa,fa
Ruteni_Rutenorum,m,fa,tr
Cadurci_Cadurcorum,m,fa,tr
Tarnis_Tarnis,m,fa,fa
Petrocorii_Petrocoriorum,m,fa,tr
Oltis_Oltis,m,fa,fa
Sibuzates_Sibuzatum,m,fa,tr
Duranius_Duranii,m,fa,fa
Nitiobriges_Nitiobrigum,m,fa,tr
Avara_Avarae,f,fa,fa
Aturus_Aturi,m,fa,fa
Tincontium_Tincontii,n,fa,fa
Avaricum_Avarici,n,fa,fa
Ernodurum_Ernoduri,n,fa,fa
Vorogium_Vorogii,n,fa,fa
Casinomagus_Casinomagi,m,fa,fa
Argentomagus_Argentomagi,m,fa,fa
Augustoritum_Augustoriti,n,fa,fa
Ratiatum_Ratiati,n,fa,fa
Cascellius_Cascellii,m,fa,fa
Salmuria_Salmuriae,f,fa,fa
Uliarus_Uliari,m,fa,fa
Iculisma_Iculismae,f,fa,fa
Blavia_Blaviae,f,fa,fa
Novioregum_Novioregi,n,fa,fa
Juvavum_Juvavi,n,fa,fa
Tamnum_Tamni,n,fa,fa
Ivarus_Ivari,m,fa,fa
Icus_Ici,f,fa,fa
Eudoses_Eudosum,m,fa,tr
Anisus_Anisi,m,fa,fa
Corterate_Corterates,f,fa,fa
Diolindum_Diolindi,n,fa,fa
Vesunna_Vesunnae,f,fa,fa
Aginnum_Aginni,n,fa,fa
Uxellodunum_Uxelloduni,n,fa,fa
Segosa_Segosae,f,fa,fa
Beneharnum_Beneharni,n,fa,fa
Cocosa_Cocosae,f,fa,fa
Lapurdum_Lapurdi,n,fa,fa
Lactora_Lactorae,f,fa,fa
Segodunum_Segoduni,n,fa,fa
Elusa_Elusae,f,fa,fa
Excisum_Excisi,n,fa,fa
Climberrum_Climberri,n,fa,fa
bracchiale_bracchialis,n,fa,fa
Tegna_Tegnae,f,fa,fa
immusulus_immusuli,m,fa,fa
Anderitum_Anderiti,n,fa,fa
Revessio_Revessionis,f,fa,fa
Augustonemetum_Augustonemeti,n,fa,fa
culigna_culignae,f,fa,fa
Olarso_Olarsonis,f,fa,fa
Menosca_Menoscae,f,fa,fa
Vesperies_Vesperiis,f,fa,fa
Morogi_Morogorum,m,fa,tr
Vesidia_Vesidiae,m,fa,fa
Flaviobriga_Flaviobrigae,f,fa,fa
hapsis_hapsidis,f,fa,fa
Blendium_Blendii,n,fa,fa
Juliobriga_Juliobrigae,f,fa,fa
Concani_Concanorum,m,fa,tr
Vereasueca_Vereasuecae,f,fa,fa
Veseris_Veseris,m,fa,fa
gricenea_griceneae,f,fa,fa
Grillius_Grillii,m,fa,fa
Suevius_Suevii,m,fa,fa
Tutini_Tutinorum,m,fa,tr
Navilubio_Navilubionis,m,fa,fa
Cibarci_Cibarcorum,m,fa,tr
Namarini_Namarinorum,m,fa,tr
Flavionavia_Flavionaviae,f,fa,fa
Arrotrebae_Arrotrebarum,m,fa,tr
varulus_varuli,m,fa,fa
Nerva_Nervae,mf,fa,fa
equile_equilis,n,fa,fa
bovile_bovilis,n,fa,fa
agnile_agnilis,n,fa,fa
Gigia_Gigiae,f,fa,fa
Florius_Florii,m,fa,fa
Cileni_Cilenorum,m,fa,tr
Virdo_Virdonis,m,fa,fa
Noeta_Noetae,f,fa,fa
Copori_Copororum,m,fa,tr
Tamaris_Tamaris,f,fa,fa
